9,50,0.6505
2,51,0.092929
7,51,37.511
8,51,31.605
9,51,722.87
2,52,90.358
1,53,0.0057892
2,53,-43.507
3,53,-1244.5
7,53,1.9888
8,53,-1.377
9,53,1.4025
2,54,0.99442
7,54,273.49
8,54,-12.857
9,54,-444.67
2,55,91.163
7,55,-8.5469
8,55,3.8454
9,55,1.2944
2,56,-2.1367
7,56,-256.18
8,56,32.955
9,56,573.44
2,57,-51.236
7,57,6.195
8,57,-2.5026
9,57,-3.6512
2,58,1.0325
7,58,41.98
8,58,7.1888
9,58,-74.269
2,59,5.9971
2,60,0.70123
7,60,-444.67
8,60,-226.12
9,60,379.46
2,61,-222.34
7,61,1.9417
8,61,-2.1239
9,61,-9.383
2,62,0.64722
7,62,1146.9
8,62,176.82
9,62,-326.18
2,63,286.72
7,63,-9.128
8,63,1.7181
9,63,10.645
2,64,-1.8256
7,64,-222.81
8,64,65.803
9,64,-62.34
2,65,-37.134
2,66,126.49
7,66,-6.2554
8,66,2.9726
9,66,-8.7007
2,67,-3.1277
7,67,-326.18
8,67,23.062
9,67,513.77
2,68,-108.73
7,68,14.193
8,68,-4.5601
9,68,2.7424
2,69,3.5482
7,69,-103.9
8,69,-11.912
9,69,-323.75
2,70,-20.78
2,71,-2.1752
7,71,256.88
8,71,414.71
9,71,-591.78
2,72,128.44
7,72,2.0568
8,72,2.0066
9,72,12.195
2,73,0.68561
7,73,-323.75
8,73,-211.49
9,73,-38.536
2,74,-80.938
2,75,-118.36
7,75,4.8782
8,75,-1.665
9,75,9.5945
2,76,2.4391
7,76,-23.121
8,76,-51.107
9,76,433.74
2,77,-7.7071
2,78,1.5991
7,78,144.58
8,78,-235.32
9,78,262.57
2,79,72.29
2,80,37.511
1,81,0.0018301
2,81,-18.807
3,81,-393.54
7,81,-1.377
8,81,-1.7092
9,81,1.734
2,82,-0.8546
7,82,77.114
8,82,136.99
9,82,-128.51
2,83,45.665
7,83,2.8939
8,83,8.1455
9,83,-6.0343
2,84,2.0364
7,84,1.1386
8,84,-138.43
9,84,121.06
2,85,-27.686
7,85,-1.4103
8,85,-7.0766
9,85,4.3768
2,86,-1.1794
7,86,-37.513
8,86,-0.1501
9,86,-3.8219
2,87,-0.021442
2,88,0.86699
7,88,-226.12
8,88,-128.51
9,88,246.7
2,89,-64.254
7,89,-3.3489
8,89,-9.0514
9,89,7.6685
2,90,-3.0171
7,90,333.74
8,90,242.12
9,90,-337.92
2,91,60.53
7,91,2.3967
8,91,10.942
9,91,-9.287
2,92,2.1884
7,92,-86.927
8,92,-11.466
9,92,35.033
2,93,-1.911
2,94,82.234
7,94,2.9726
8,94,5.1124
9,94,-4.9054
2,95,2.5562
7,95,-85.105
8,95,-337.92
9,95,-99.408
2,96,-112.64
7,96,-3.0982
8,96,-12.383
9,96,12.083
2,97,-3.0957
7,97,-75.256
8,97,58.389
9,97,97.062
2,98,11.678
2,99,-1.2264
7,99,414.71
8,99,-49.704
9,99,-488.91
2,100,-24.852
7,100,4.1158
8,100,9.0625
9,100,-8.0115
2,101,3.0208
7,101,-284.47
8,101,97.062
9,101,290.72
2,102,24.266
2,103,-97.782
7,103,-1.665
8,103,-3.2046
9,103,0.95139
2,104,-1.6023
7,104,-9.8368
8,104,174.43
9,104,601
2,105,58.145
2,106,0.15856
7,106,-235.32
8,106,200.33
9,106,221.24
2,107,100.17
2,108,31.605
2,109,-1.377
7,109,-25.714
8,109,154.23
9,109,-452.24
2,110,-12.857
7,110,11.536
8,110,-2.1516
9,110,-4.2478
2,111,3.8454
7,111,131.82
8,111,-167.09
9,111,353.63
2,112,32.955
7,112,-12.513
8,112,4.3074
9,112,3.4363
2,113,-2.5026
7,113,43.133
8,113,-13.018
9,113,131.61
2,114,7.1888
2,115,77.114
7,115,-2.1516
8,115,8.6817
9,115,-6.6979
2,116,-1.0758
7,116,-250.63
8,116,153.35
9,116,316.27
2,117,-83.544
7,117,8.6147
8,117,-11.874
9,117,1.9598
2,118,2.1537
7,118,-32.544
8,118,-130.84
9,118,157.01
2,119,-6.5089
2,120,2.8939
7,120,102.24
8,120,4.5543
9,120,667.48
2,121,51.118
7,121,-11.874
8,121,-0.53443
9,121,4.0471
2,122,-3.9581
7,122,-174.46
8,122,-117.77
9,122,-32.705
2,123,-43.615
2,124,1.1386
7,124,-0.26722
8,124,-7.0517
9,124,4.7934
2,125,-0.13361
7,125,-88.33
8,125,-204.33
9,125,310.33
2,126,-29.443
2,127,-1.4103
7,127,-81.733
8,127,-225.08
9,127,-173.85
2,128,-40.867
2,129,-37.513
2,130,-226.12
7,130,-4.2478
8,130,-6.6979
9,130,8.9177
2,131,-2.1239
7,131,530.45
8,131,316.27
9,131,69.185
2,132,176.82
7,132,6.8726
8,132,1.9598
9,132,-13.68
2,133,1.7181
7,133,329.01
8,133,157.01
9,133,-35.737
2,134,65.803
2,135,-3.3489
7,135,316.27
8,135,1001.2
9,135,-255.32
2,136,158.14
7,136,2.9397
8,136,6.0706
9,136,3.8483
2,137,0.9799
7,137,314.01
8,137,-49.057
9,137,-13.851
2,138,78.503
2,139,333.74
7,139,4.0471
8,139,9.5867
9,139,-9.2945
2,140,2.0235
7,140,-49.057
8,140,620.66
9,140,-182.89
2,141,-16.352
2,142,2.3967
7,142,310.33
8,142,-434.63
9,142,-225.77
2,143,155.17
2,144,-86.927
2,145,2.9726
7,145,46.123
8,145,-170.21
9,145,1658.8
2,146,23.062
7,146,-13.68
8,146,2.5655
9,146,8.0262
2,147,-4.5601
7,147,-47.65
8,147,-9.2341
9,147,-845.96
2,148,-11.912
2,149,-85.105
7,149,2.5655
8,149,-9.2945
9,149,16.463
2,150,1.2828
7,150,-13.851
8,150,-182.89
9,150,468.96
2,151,-4.617
2,152,-3.0982
7,152,-121.93
8,152,-301.02
9,152,-1137.9
2,153,-60.963
2,154,-75.256
2,155,414.71
7,155,4.0131
8,155,8.2315
9,155,-8.3249
2,156,2.0066
7,156,-634.47
8,156,234.48
9,156,-255.54
2,157,-211.49
2,158,4.1158
7,158,234.48
8,158,-853.41
9,158,-49.184
2,159,117.24
2,160,-284.47
2,161,-1.665
7,161,-102.21
8,161,-19.674
9,161,-1411.9
2,162,-51.107
2,163,-9.8368
2,164,-235.32
