1,1,2
2,1,3
3,1,4
4,1,5
5,1,6
6,1,7
7,1,8
15,1,1
16,1,2
17,1,3
18,1,4
19,1,5
20,1,6
21,1,7
22,1,1
23,1,2
24,1,3
25,1,4
26,1,5
27,1,6
28,1,1
29,1,2
30,1,3
31,1,4
32,1,5
33,1,1
34,1,2
35,1,3
36,1,4
37,1,1
38,1,2
39,1,3
40,1,1
41,1,2
42,1,1
50,1,1
51,1,2
52,1,3
53,1,4
54,1,5
55,1,6
56,1,7
57,1,1
58,1,2
59,1,3
60,1,4
61,1,5
62,1,6
63,1,1
64,1,2
65,1,3
66,1,4
67,1,5
68,1,1
69,1,2
70,1,3
71,1,4
72,1,1
73,1,2
74,1,3
75,1,1
76,1,2
77,1,1
106,1,1
107,1,2
108,1,3
109,1,4
110,1,5
111,1,6
112,1,1
113,1,2
114,1,3
115,1,4
116,1,5
117,1,1
118,1,2
119,1,3
120,1,4
121,1,1
122,1,2
123,1,3
124,1,1
125,1,2
126,1,1
127,1,1
128,1,2
129,1,3
130,1,4
131,1,5
132,1,1
133,1,2
134,1,3
135,1,4
136,1,1
137,1,2
138,1,3
139,1,1
140,1,2
141,1,1
142,1,1
143,1,2
144,1,3
145,1,4
146,1,1
147,1,2
148,1,3
149,1,1
150,1,2
151,1,1
152,1,1
153,1,2
154,1,3
155,1,1
156,1,2
157,1,1
158,1,1
159,1,2
160,1,1
161,1,1
8,2,2
9,2,3
10,2,4
11,2,5
12,2,6
13,2,7
14,2,8
15,2,1
16,2,1
17,2,1
18,2,1
19,2,1
20,2,1
21,2,1
22,2,2
23,2,2
24,2,2
25,2,2
26,2,2
27,2,2
28,2,3
29,2,3
30,2,3
31,2,3
32,2,3
33,2,4
34,2,4
35,2,4
36,2,4
37,2,5
38,2,5
39,2,5
40,2,6
41,2,6
42,2,7
78,2,1
79,2,2
80,2,3
81,2,4
82,2,5
83,2,6
84,2,7
85,2,1
86,2,2
87,2,3
88,2,4
89,2,5
90,2,6
91,2,1
92,2,2
93,2,3
94,2,4
95,2,5
96,2,1
97,2,2
98,2,3
99,2,4
100,2,1
101,2,2
102,2,3
103,2,1
104,2,2
105,2,1
106,2,1
107,2,1
108,2,1
109,2,1
110,2,1
111,2,1
112,2,2
113,2,2
114,2,2
115,2,2
116,2,2
117,2,3
118,2,3
119,2,3
120,2,3
121,2,4
122,2,4
123,2,4
124,2,5
125,2,5
126,2,6
127,2,1
128,2,1
129,2,1
130,2,1
131,2,1
132,2,2
133,2,2
134,2,2
135,2,2
136,2,3
137,2,3
138,2,3
139,2,4
140,2,4
141,2,5
142,2,1
143,2,1
144,2,1
145,2,1
146,2,2
147,2,2
148,2,2
149,2,3
150,2,3
151,2,4
152,2,1
153,2,1
154,2,1
155,2,2
156,2,2
157,2,3
158,2,1
159,2,1
160,2,2
161,2,1
43,3,2
44,3,3
45,3,4
46,3,5
47,3,6
48,3,7
49,3,8
50,3,1
51,3,1
52,3,1
53,3,1
54,3,1
55,3,1
56,3,1
57,3,2
58,3,2
59,3,2
60,3,2
61,3,2
62,3,2
63,3,3
64,3,3
65,3,3
66,3,3
67,3,3
68,3,4
69,3,4
70,3,4
71,3,4
72,3,5
73,3,5
74,3,5
75,3,6
76,3,6
77,3,7
78,3,1
79,3,1
80,3,1
81,3,1
82,3,1
83,3,1
84,3,1
85,3,2
86,3,2
87,3,2
88,3,2
89,3,2
90,3,2
91,3,3
92,3,3
93,3,3
94,3,3
95,3,3
96,3,4
97,3,4
98,3,4
99,3,4
100,3,5
101,3,5
102,3,5
103,3,6
104,3,6
105,3,7
106,3,1
107,3,1
108,3,1
109,3,1
110,3,1
111,3,1
112,3,1
113,3,1
114,3,1
115,3,1
116,3,1
117,3,1
118,3,1
119,3,1
120,3,1
121,3,1
122,3,1
123,3,1
124,3,1
125,3,1
126,3,1
127,3,2
128,3,2
129,3,2
130,3,2
131,3,2
132,3,2
133,3,2
134,3,2
135,3,2
136,3,2
137,3,2
138,3,2
139,3,2
140,3,2
141,3,2
142,3,3
143,3,3
144,3,3
145,3,3
146,3,3
147,3,3
148,3,3
149,3,3
150,3,3
151,3,3
152,3,4
153,3,4
154,3,4
155,3,4
156,3,4
157,3,4
158,3,5
159,3,5
160,3,5
161,3,6
